"taxa","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","test.var"
"c__Acidobacteriia",21.8066640433807,-0.255625879591336,0.118525943338882,-2.15670824791891,0.0310284039372771,0.275854731980979,"HPV"
"c__Aconoidasida",22209.1136521177,0.0154150760456051,0.0956326694720062,0.16119048156569,0.871943377698793,0.978671407625783,"HPV"
"c__Actinobacteria",4582.18010076475,-0.0871436112366831,0.0608980174489837,-1.43097616124673,0.152437047409191,0.560253474215726,"HPV"
"c__Alphaproteobacteria",1838.85651261811,-0.220583623454144,0.104751329427261,-2.10578352236873,0.035223160791146,0.282617445808572,"HPV"
"c__Anaerolineae",3.84929004627795,-0.0755637515348916,0.101635497543687,-0.743477951710831,0.457192365373497,0.880172255530423,"HPV"
"c__Aquificae",37.9628118549869,0.0627511293850234,0.105727263954025,0.593518899839406,0.552833938316062,0.929337354381922,"HPV"
"c__Archaeoglobi",8.59877907427877,0.146360748123278,0.106895858529402,1.369190070942,0.170939868898514,0.606352742507938,"HPV"
"c__Ardenticatenia",2.06736182127242,-0.418245131704466,0.186990485309428,-2.23671878819055,0.025304725255014,0.250383597260139,"HPV"
"c__Bacillariophyceae",94.9466562537858,-0.13535723561762,0.0836035361672632,-1.61903720611548,0.105439258076101,0.505664927226997,"HPV"
"c__Bacilli",17418.9004960275,-0.275564639502576,0.115568970813812,-2.38441718016617,0.0171061979372084,0.200633355361279,"HPV"
"c__Bacteroidia",282.437833149542,-0.00043231325371267,0.0907490822745046,-0.00476383058513999,0.996199027502439,0.999976637149349,"HPV"
"c__Bangiophyceae",19.0994687065948,0.226441928437451,0.155988759548436,1.4516554211532,0.146597440410925,0.554944189492753,"HPV"
"c__Betaproteobacteria",6344.38751958832,0.0738440111098495,0.0911857521778702,0.809819619251555,0.418043854950097,0.869852526627586,"HPV"
"c__Blastocatellia",32.2419481125606,-0.0320197741330739,0.0891214479317907,-0.35928247213376,0.719383785383938,0.947645706705378,"HPV"
"c__Bryopsida",343.123426750454,-0.0546140662984445,0.0675019308148205,-0.809074135201678,0.418472504744129,0.869852526627586,"HPV"
"c__Caldilineae",1.14846739643501,-0.105659316786608,0.188174448265141,-0.561496620613082,0.574459033428513,0.934734918203557,"HPV"
"c__Caldisericia",1.08924034658983,-0.0544979199869575,0.184890099957393,-0.294758453803186,0.768178406101383,0.947645706705378,"HPV"
"c__Candidatus",2.55005405050403,0.0197181652545074,0.12421729397667,0.158739291633666,0.873874280399477,0.978671407625783,"HPV"
"c__Chitinophagia",14.6466810637379,0.00516477373392878,0.0711475300044053,0.0725924530845834,0.942130432442573,0.981313160840704,"HPV"
"c__Chlamydiia",64.2049090892162,-0.124104242291812,0.0787903670777956,-1.57511948344237,0.115228867613927,0.505664927226997,"HPV"
"c__Chlorarachniophyceae",21.7489529622945,0.152081675280352,0.182715962435492,0.832339294570636,0.405217456696689,0.869852526627586,"HPV"
"c__Chlorobia",29.7078410106551,0.067307678857941,0.0860973120860179,0.78176283587919,0.434353965821587,0.869852526627586,"HPV"
"c__Chloroflexia",3.66447287324,-0.0343626830034726,0.102081776640005,-0.336619170771821,0.73640400261841,0.947645706705378,"HPV"
"c__Chrysiogenetes",1.37197245806677,-0.597134363139702,0.212402932231274,-2.81132824705788,0.00493374238294518,0.0927543567993693,"HPV"
"c__Chthonomonadetes",1.15037874559545,-0.128686154528515,0.182843797655995,-0.70380377228123,0.481554984177494,0.903986162325858,"HPV"
"c__Clostridia",497.421354379654,-0.0799375871072191,0.114725028642346,-0.696775481803744,0.48594331230751,0.903986162325858,"HPV"
"c__Conoidasida",869.251229431618,0.0163680888371108,0.0533466559495883,0.306825021095575,0.758976562186142,0.947645706705378,"HPV"
"c__Coprothermobacteria",1.09518533010709,-0.0640583741089984,0.185032267451444,-0.34620109773993,0.72919158979792,0.947645706705378,"HPV"
"c__Coriobacteriia",20.9437370111913,-0.0596716611936763,0.0658981357368233,-0.90551364657699,0.365193333587195,0.865624388464728,"HPV"
"c__Coscinodiscophyceae",931.080522665119,0.142047083494299,0.253681246733361,0.559943177997709,0.575518196123849,0.934734918203557,"HPV"
"c__Cytophagia",231.042670088395,-0.111723694068909,0.0595690137189602,-1.87553372288499,0.0607193346422142,0.39026022705667,"HPV"
"c__Deferribacteres",5.84315665884178,-0.116883543943382,0.10552752989169,-1.10761186264236,0.268029478050752,0.770585555237043,"HPV"
"c__Dehalococcoidia",3.77070476471834,0.163813918737247,0.0997034278643994,1.64301190286096,0.10038047057346,0.505664927226997,"HPV"
"c__Deinococci",70.9595687241983,-0.329433641595196,0.120701275325927,-2.72933024697241,0.0063463113470527,0.099425544437159,"HPV"
"c__Deltaproteobacteria",231.922119048768,0.0301881875724216,0.0621842140242677,0.485463843936992,0.627347354056641,0.936042083830544,"HPV"
"c__Dictyoglomia",2.25492257214452,0.115599181605678,0.125293648951419,0.922626027521158,0.356202127121833,0.861381610127524,"HPV"
"c__Dothideomycetes",209.701558861471,0.131894865372749,0.0678774669554502,1.94313181220088,0.0520002342067765,0.376001693495153,"HPV"
"c__Ellioviricetes",15.4382094784817,-4.41538925183981e-06,0.150793709470241,-2.92809910131641e-05,0.999976637149349,0.999976637149349,"HPV"
"c__Elusimicrobia",1.36833921206922,-0.0876514102241584,0.166520011212959,-0.526371632968862,0.598630021140326,0.936042083830544,"HPV"
"c__Endomicrobia",1.04603130339919,-0.0287713683036241,0.187644798585266,-0.153328887987004,0.878138920700783,NA,"HPV"
"c__Epsilonproteobacteria",230.430057901329,0.0405134272656568,0.0811374583183916,0.499318417230646,0.617555082521782,0.936042083830544,"HPV"
"c__Erysipelotrichia",6.83024264826197,-0.0761243438236603,0.0816880991391683,-0.931890258505963,0.351393242507907,0.861381610127524,"HPV"
"c__Eumycetozoa",51.6908397600777,0.164184363168867,0.102906660589462,1.59546876974142,0.110607448338323,0.505664927226997,"HPV"
"c__Eurotiomycetes",257.778451117346,0.0784218065311664,0.101458058701678,0.772948029310846,0.439553138455429,0.869852526627586,"HPV"
"c__Fibrobacteria",1.07451095986287,-0.00683285667225542,0.184343035104532,-0.037065987702659,0.970432391263848,NA,"HPV"
"c__Flavobacteriia",1117.33433507555,-0.0492312089516601,0.11960330238819,-0.411620816220215,0.680617371698284,0.94698348506128,"HPV"
"c__Fusobacteriia",256.282210252983,-0.032288998933039,0.250644027702778,-0.128824130496851,0.897496811249883,0.980984886714988,"HPV"
"c__Gammaproteobacteria",22207.973835885,-0.243622078397655,0.13504369459893,-1.80402409102621,0.0712275303738866,0.418461740946584,"HPV"
"c__Gemmatimonadetes",7.79039827365935,-0.167829210575413,0.14908947881446,-1.12569452861442,0.260294840459193,0.770585555237043,"HPV"
"c__Gloeobacteria",5.62446611921932,-0.199543101250644,0.115964502207585,-1.72072571737038,0.0853006073724885,0.471662181941995,"HPV"
"c__Halobacteria",73.8432255341765,0.051110843848552,0.0528386505478746,0.967300325019522,0.33339392128318,0.857577871755457,"HPV"
"c__Hydrogenophilalia",1.69760312783262,-0.707822128351861,0.223181143436004,-3.17151403319531,0.00151646541010115,0.0407279281570024,"HPV"
"c__Ignavibacteria",21.9383465256293,0.00668539650231945,0.0882780764813645,0.0757311075273682,0.939633026822685,0.981313160840704,"HPV"
"c__Kiritimatiellae",2.16387781079419,0.202707459585491,0.157483323509304,1.28716777794898,0.198035815581126,0.676922424168214,"HPV"
"c__Ktedonobacteria",1.20966965630884,0.0380144863656783,0.17453458318404,0.217804893862172,0.827581131353297,0.966368029157887,"HPV"
"c__Lentisphaeria",1.70314794669043,0.224492605683591,0.144530244604795,1.55325694146194,0.120361762658586,0.505664927226997,"HPV"
"c__Leotiomycetes",88.4002018174523,0.0469621932145164,0.103427326799292,0.454059818307495,0.649785773066201,0.94698348506128,"HPV"
"c__Limnochordia",1.43705104246805,0.106870446216554,0.157174709920352,0.679946832863317,0.496538126192478,0.903986162325858,"HPV"
"c__Magnoliopsida",77262.5659282562,-0.0504056649864806,0.0677917081169676,-0.743537320220799,0.457156435438374,0.880172255530423,"HPV"
"c__Malasseziomycetes",284.072630011124,-0.683908375799519,0.194122540913444,-3.52307554074549,0.000426569760147688,0.0200487787269413,"HPV"
"c__Mamiellophyceae",105.467109681406,0.109986723342692,0.0706660671764736,1.55642910009444,0.119606089899733,0.505664927226997,"HPV"
"c__Mammalia",102894669.825955,-0.00516084761618963,0.00272157129864545,-1.89627500068002,0.0579236901888272,0.39026022705667,"HPV"
"c__Methanobacteria",11.6041972607561,-0.00318298640319338,0.0566761987233338,-0.0561609013111695,0.955213628211993,0.981313160840704,"HPV"
"c__Methanococci",1.42097669437578,-0.135699501952405,0.165090423579146,-0.821970766144101,0.411093535186605,0.869852526627586,"HPV"
"c__Methanomicrobia",18.6437415344782,0.112956195096225,0.0458396769227669,2.46415774889818,0.0137335653012262,0.184422162616467,"HPV"
"c__Methanopyri",1.30939109034503,-0.0289346321933167,0.168624037411476,-0.171592571483213,0.863757847928794,0.978671407625783,"HPV"
"c__Methylacidiphilae",2.95385065860426,-0.00302434591147009,0.112479044836177,-0.0268880831614012,0.978548998342,0.989071030582237,"HPV"
"c__Mollicutes",198.709313802732,-0.00826490050571655,0.0598544214866418,-0.138083374635257,0.890174525021324,0.978671407625783,"HPV"
"c__Monjiviricetes",1.25637857503348,0.0294274144668313,0.16944515523124,0.173669258508289,0.862125398499704,0.978671407625783,"HPV"
"c__Negativicutes",32.4114623500756,-0.110248154560757,0.111029982387054,-0.992958408085014,0.320730223838944,0.83746225113502,"HPV"
"c__Nitriliruptoria",2.87697725353949,0.0370831389702578,0.115097542107132,0.32218879996361,0.747309668818699,0.947645706705378,"HPV"
"c__Nitrososphaeria",5.10025773448132,0.452048990036256,0.086123868182266,5.24882357907536,1.53073579895062e-07,9.5926110067572e-06,"HPV"
"c__Nitrospira",5.82947584390236,0.164993609303701,0.116011687319454,1.42221540877489,0.154963726910733,0.560253474215726,"HPV"
"c__Oligoflexia",176.879101429784,0.157799137028301,0.0845883081041467,1.86549584174229,0.0621119345162525,0.39026022705667,"HPV"
"c__Oligohymenophorea",1.06317512488151,-0.0344948840659234,0.186352439006548,-0.185105621637242,0.85314619237661,NA,"HPV"
"c__Opitutae",17.359371429889,-0.012820329979089,0.0806321097065535,-0.158997823891082,0.873670588305907,0.978671407625783,"HPV"
"c__Phycisphaerae",7.54172341813438,-0.114247560434064,0.108683389869969,-1.0511961447904,0.293168513440349,0.798777978649067,"HPV"
"c__Planctomycetia",76.3843288518114,0.0522526345870044,0.0761976529805099,0.685751234363739,0.492869992485901,0.903986162325858,"HPV"
"c__Rubrobacteria",7.35146521617926,0.0535872753908491,0.124169582645037,0.431565237229144,0.666057428600758,0.94698348506128,"HPV"
"c__Saccharomycetes",1311.92992821775,-0.337880927627302,0.115986749809653,-2.91309936852099,0.00357860705433809,0.0747531251350623,"HPV"
"c__Saprospiria",1.31580624108933,0.289206667100101,0.158417311769605,1.82560014350395,0.0679105141836496,0.411844408597617,"HPV"
"c__Schizosaccharomycetes",38.7594350993555,-0.336886914054492,0.201283124674583,-1.67369676220568,0.0941902104496682,0.505664927226997,"HPV"
"c__Sordariomycetes",2085.6762124106,0.0678533982224043,0.0582833099666863,1.16419946398357,0.24434318742535,0.77043657808653,"HPV"
"c__Spartobacteria",1.16139349510017,-0.101138591646699,0.181207702117569,-0.55813627381622,0.576751332508578,0.934734918203557,"HPV"
"c__Sphingobacteriia",804.310511965486,-0.253195474033365,0.100700059114535,-2.51435278449424,0.0119251078006028,0.172455405116409,"HPV"
"c__Spirochaetia",144.793301936617,-0.404321020520268,0.13867712383102,-2.91555672161863,0.00355054560769576,0.0747531251350623,"HPV"
"c__Synergistia",7.83107191818423,-0.0603699136309578,0.0777904642983532,-0.776058019134819,0.437714729548598,0.869852526627586,"HPV"
"c__Thermococci",32.4974851579422,0.0523476167684523,0.0425189329175019,1.23116017210547,0.218262964165766,0.719884864266036,"HPV"
"c__Thermodesulfobacteria",13.1098122249006,0.178113798945105,0.12185980492436,1.46162878773409,0.143842961216759,0.554944189492753,"HPV"
"c__Thermoleophilia",2.90470246808454,-0.164994048374337,0.196967899382664,-0.837669736497471,0.402216214806906,0.869852526627586,"HPV"
"c__Thermomicrobia",1.60887970799994,-0.0174011197062622,0.155788271342416,-0.11169723854253,0.911063468953127,0.981313160840704,"HPV"
"c__Thermoplasmata",11.7816666999173,0.0288407321660981,0.0711100046085524,0.405579106974624,0.685051882810287,0.94698348506128,"HPV"
"c__Thermoprotei",36.80746214571,0.0643312140821411,0.0409243296334847,1.57195523196804,0.11596093397034,0.505664927226997,"HPV"
"c__Thermotogae",14.8358515392757,-0.0387675990087045,0.0523318952446859,-0.740802503472129,0.458813197031816,0.880172255530423,"HPV"
"c__Tissierellia",35.8844655049054,-0.566343852875903,0.165653068166018,-3.4188551962606,0.000628851822528013,0.0236448285270533,"HPV"
"c__Tremellomycetes",150.748313566942,-0.214611895984799,0.129599886992249,-1.65595743148784,0.0977304397318224,0.505664927226997,"HPV"
"c__unclassified-f__Adenoviridae",121.965249738222,-0.0476312694284483,0.145945380336502,-0.326363666452656,0.744149223823655,0.947645706705378,"HPV"
"c__unclassified-f__Ascoviridae",1.05481458058072,0.00419456084281356,0.185649385027018,0.0225939926609674,0.981974135768046,NA,"HPV"
"c__unclassified-f__Asfarviridae",1.09764691174537,0.0458880106765333,0.18054094849697,0.254169544685334,0.799364577969415,0.963336799091346,"HPV"
"c__unclassified-f__Baculoviridae",14.5287780286875,-0.0550493146238141,0.0650376737149706,-0.846421950223331,0.397317397631776,0.869852526627586,"HPV"
"c__unclassified-f__Bromoviridae",1.04599370133655,-0.0287709400641075,0.187646992114509,-0.153324813469701,0.878142133704935,NA,"HPV"
"c__unclassified-f__Endornaviridae",1.11582657172857,-0.172480852365123,0.195009015749854,-0.884476298195217,0.376439151630171,0.869852526627586,"HPV"
"c__unclassified-f__Geminiviridae",1.04319805754598,0.000391236385091359,0.186806069498273,0.00209434514704018,0.998328955563796,NA,"HPV"
"c__unclassified-f__Hepadnaviridae",1.16901550209158,-0.18272353349746,0.190534897816193,-0.959002973165217,0.337557247393105,0.857577871755457,"HPV"
"c__unclassified-f__Iridoviridae",1.0403420725545,-0.0187186013180849,0.187777873109955,-0.0996848084817964,0.920594561537581,NA,"HPV"
"c__unclassified-f__Leviviridae",1.03458677533967,-0.00859449309937951,0.187912644604241,-0.0457366406474679,0.963520159341023,NA,"HPV"
"c__unclassified-f__Marseilleviridae",1.0923080399129,-0.0592842776482537,0.184838614651217,-0.320735349375567,0.748410956463063,0.947645706705378,"HPV"
"c__unclassified-f__Microviridae",8.56411306105318,0.0613195665317221,0.0666252255024568,0.920365613313548,0.35738173186142,0.861381610127524,"HPV"
"c__unclassified-f__Mimiviridae",3.55282209529467,0.0640286168606826,0.100453353283272,0.637396510598563,0.523866600700223,0.905005340084085,"HPV"
"c__unclassified-f__Nimaviridae",1.0861035575807,0.087701244081367,0.180013337735706,0.487193033496935,0.626121541772471,0.936042083830544,"HPV"
"c__unclassified-f__Nudiviridae",252.727200949394,0.205471905948855,0.0861564246380491,2.3848703890866,0.0170851395502764,0.200633355361279,"HPV"
"c__unclassified-f__Papillomaviridae",25066.9365934074,11.5713766337395,0.245153095321704,47.200614043053,0,0,"HPV"
"c__unclassified-f__Phycodnaviridae",5.52390299025325,-0.00626037869877875,0.0816781312002524,-0.0766469384985073,0.938904417232247,0.981313160840704,"HPV"
"c__unclassified-f__Pithoviridae",1.06058521044715,0.0178277118190074,0.18465257721171,0.096547321939446,0.923085891962985,NA,"HPV"
"c__unclassified-f__Potyviridae",1.04327816999689,-0.0237548347653894,0.187717902639529,-0.126545387687425,0.899300223612414,NA,"HPV"
"c__unclassified-f__Poxviridae",10.8745056397353,0.475624620579599,0.0790065518491591,6.02006554453447,1.74346457256875e-09,1.63885669821463e-07,"HPV"
"c__unclassified-f__Reoviridae",1.0345918758946,0.015603202687351,0.187007775323087,0.0834361173507028,0.933504771126731,NA,"HPV"
"c__unclassified-f__Tectiviridae",1.08939555600369,-0.00788786206137287,0.183184132724521,-0.0430597450994019,0.965653908274097,0.981313160840704,"HPV"
"c__unclassified-f__Tombusviridae",1.21687799382641,0.389913142330444,0.169317757464361,2.30284849131974,0.0212873691042108,0.222334743977313,"HPV"
"c__unclassified-f__Unikaryonidae",128.54281938931,-0.0329431527170377,0.0652646909410404,-0.504762257233368,0.613725827900599,0.936042083830544,"HPV"
"c__unclassified-f__Virgaviridae",1.12311745231924,0.0521517840039269,0.179353539321701,0.290776441887683,0.771222303861291,0.947645706705378,"HPV"
"c__unclassified-g__Aciduliprofundum",1.2186854151015,0.239626390595456,0.165477413788478,1.44809122350533,0.147591539758711,0.554944189492753,"HPV"
"c__unclassified-g__Candidatus",10.2851652346632,-0.0575481498136912,0.0613587670343822,-0.937896124631127,0.348297794965802,0.861381610127524,"HPV"
"c__unclassified-g__Ndongobacter",1.06400227117391,-0.058525780853471,0.187280059042955,-0.312504070922187,0.754657469725785,NA,"HPV"
"c__unclassified-g__Pandoravirus",9.96794650279417,0.132085094007774,0.0821656388376681,1.60754660800155,0.107934513807287,0.505664927226997,"HPV"
"c__unclassified-g__Thermobaculum",1.21645869479276,0.00870407430620742,0.173112481799903,0.0502798770817015,0.959899359246892,0.981313160840704,"HPV"
