Genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CSPG5	70.536441472243	1.30754721818107	0.146897748739626	8.9010705024396	5.53106101430846e-19	5.13277734725249e-17
KIF24	441.91087482647	0.822401474377491	0.0924150031088939	8.8990039139905	5.63501073562868e-19	5.20698970741178e-17
LOR	212.777411571827	-2.95673007997041	0.332579617882451	-8.89029249235428	6.09482565995979e-19	5.60801437313673e-17
TOPBP1	3446.41396031722	0.629859202669368	0.0708837754579155	8.88580212609191	6.34612196171272e-19	5.81460077631188e-17
FKBP6	4.30918127035952	1.82030055562963	0.205465386431041	8.85940248743828	8.04444366516522e-19	7.33970983987659e-17
DEC1	107.264134230133	-1.80413707317852	0.203770658663711	-8.85376277924264	8.46171320617035e-19	7.68812143397444e-17
DMBT1	1236.97913434374	-2.99133081661674	0.338718310797018	-8.83132302348232	1.03444770296133e-18	9.35959661241888e-17
A3GALT2	2.46676584822841	1.63609661778822	0.185300351723072	8.82943071923219	1.05209829325742e-18	9.47979852202696e-17
HS3ST4	57.798232694308	2.79271515754297	0.316337115300027	8.82828799552733	1.06290082318572e-18	9.53755841961899e-17
LMO4	3670.96362380841	0.89730085350729	0.101656614381165	8.82678278211024	1.07729741870437e-18	9.6269602663232e-17
ESR1	259.653595260752	1.43939255199523	0.16314177112652	8.82295528641123	1.1147786847714e-18	9.9210734179553e-17
LOC105371083	7.03733093012574	1.37950085781417	0.156424953167896	8.81893093062656	1.1555768999517e-18	1.02421846458984e-16
PRPS2	2833.20505387501	0.550129817067391	0.0624046813913833	8.81552160513637	1.1912912449063e-18	1.05158086923335e-16
ESRRB	22.0446393703844	1.84399044989099	0.209302333281362	8.81017626980841	1.24949225292796e-18	1.09849086122796e-16
MAP3K15	10.5083264275347	1.481592013487	0.168395060492151	8.79831040861233	1.38891410469344e-18	1.2161399106217e-16
LLCFC1	1.4732342355009	2.78615657986849	0.316891685619841	8.79214162535933	1.46735635242447e-18	1.27966438525692e-16
ISOC1	855.652819535364	0.55320719098942	0.0632524711718992	8.7460170447094	2.21015740802681e-18	1.91974272461209e-16
UNG	3124.99356971178	0.476955724050411	0.0545467110776171	8.74398684407806	2.25025668889841e-18	1.94678581671031e-16
NECAB2	36.6972354255632	-1.96365353531223	0.224615552261023	-8.74228661170486	2.28439070472916e-18	1.96847397433309e-16
LOC100288637	364.232481549752	0.722759531766631	0.0826977505151538	8.73977257258273	2.33580168047564e-18	2.00481950559401e-16
TXLNA	5771.53730294645	0.395225649041887	0.0452659141322865	8.73119778133426	2.51989578005374e-18	2.15431247495539e-16
POLQ	793.819647981765	0.761896935743102	0.0873186892473175	8.72547380532866	2.65068457454928e-18	2.25723982495441e-16
MXD3	439.5431269826	0.948804966234087	0.108794378291742	8.7210845002467	2.75549695862833e-18	2.33732876783649e-16
LINC01402	1.7300526678193	2.33438427323027	0.268069469901447	8.70813179168997	3.0892400518855e-18	2.61022753800365e-16
NEXMIF	56.1660966892387	2.23506894026128	0.256682931225968	8.70750902518587	3.10625495773261e-18	2.61443125609161e-16
C5orf34	161.985904735068	0.819168675812998	0.0942176645746918	8.69442773296079	3.48582179048447e-18	2.9225722077363e-16
MAP3K14	1102.7074456252	0.761330369094762	0.0879037627395016	8.66095313065182	4.67835880194739e-18	3.90732928401106e-16
SVIP	347.253255372183	1.34634844557914	0.156002503971043	8.63030022793125	6.1191140530337e-18	5.09105600236118e-16
CES5A	16.6434167104983	-2.45244702120478	0.285097003078481	-8.60214942536481	7.82368397767837e-18	6.48440067081243e-16
MAP7D2	303.016052064754	2.21536585359116	0.257627501919701	8.59910466500451	8.03403925988569e-18	6.63342823301969e-16
CENPJ	575.372022830257	0.671865741097433	0.0781828561666454	8.59351747991098	8.43466541357317e-18	6.93783179756596e-16
RNF217	2393.83947218791	-0.638900348027173	0.0745981652353762	-8.56455847152916	1.0849076776547e-17	8.89010196991389e-16
HLTF	2268.32465294537	0.861093338581912	0.100592473764164	8.56021634979093	1.12655912257512e-17	9.19670351380408e-16
FAM3B	541.364062502847	2.27647302192001	0.266118367053906	8.55436265869944	1.1852174139655e-17	9.63932439859957e-16
POLD1	2583.38011415354	0.547178134413416	0.0640540042623418	8.5424500890276	1.3140546295791e-17	1.06472747318322e-15
KCNB2	23.962997754616	2.57363924689112	0.301321814130909	8.54116471558546	1.32875646913405e-17	1.07263742480468e-15
ESCO2	521.309866970551	0.764963326412985	0.089593269920222	8.53817844905252	1.36354231385111e-17	1.09664153130655e-15
RHBDL3	141.672865052874	1.64599223768033	0.192951943315894	8.53058129083248	1.4561416852861e-17	1.16679397402169e-15
FAM221A	110.057410878044	1.1989205105788	0.140551673152205	8.53010486243362	1.46215118541931e-17	1.16730194821251e-15
ZNF396	57.8586108403669	0.878982043654142	0.103348994796898	8.50498880401813	1.81613119358394e-17	1.44458933584891e-15
ISL1	58.2087445217296	2.32272198335931	0.27351886316208	8.49199925923546	2.0311230799432e-17	1.60970210514476e-15
PRMT8	38.7388424549597	-2.43431254439622	0.287022195026178	-8.48126934634515	2.22750286295748e-17	1.75891726069534e-15
ZCWPW1	220.940137458158	0.931292324506803	0.109813441089167	8.48067700337889	2.23887349382912e-17	1.76149050429345e-15
SMPDL3B	226.27895503472	1.38019044039564	0.162826624702978	8.47644200027684	2.32185407747455e-17	1.82018271813574e-15
CYP4X1	478.259435721392	1.71708741038377	0.202709411102728	8.47068422251785	2.43955757382855e-17	1.9055752775427e-15
MAATS1	32.8791534509848	2.00410455305084	0.236645414674197	8.46880788207961	2.47917185995775e-17	1.92957766806389e-15
IGFBPL1	18.6893543178423	2.07743897399071	0.245464962682851	8.46328107802019	2.59958158796766e-17	2.00908862865829e-15
ZBED3	276.746775879509	1.00091510820751	0.118265769075558	8.46326976970012	2.59983377689606e-17	2.00908862865829e-15
NMU	594.004011298767	1.36074042206593	0.160960344447839	8.45388612166449	2.81764140113514e-17	2.1696837952358e-15
REXO5	227.654871291696	0.724409805657557	0.0857090596314833	8.45196305702391	2.86445244280147e-17	2.1979358584959e-15
CSTF3-DT	3.49437153708649	1.4062647319666	0.166429228209139	8.44962598876837	2.92237486001502e-17	2.23448486215585e-15
CUL9	1805.02204574566	0.649496536602411	0.0769396786860135	8.4416330779463	3.12934371557557e-17	2.38434030820083e-15
NKX2-4	13.3749128753276	4.86456629930873	0.576446994814278	8.43887875740599	3.20396219846425e-17	2.43265871117662e-15
PRIMA1	394.318166116684	1.51091040468381	0.179171796679882	8.43274685347544	3.37644570162506e-17	2.5546870526407e-15
C21orf58	322.845658337304	0.79319230501736	0.094211329874959	8.41928785073001	3.78779696788627e-17	2.85597260964063e-15
STIL	1060.98097925719	0.644236985472369	0.0765626004577486	8.41451285119154	3.9453102364205e-17	2.9644433143208e-15
CEP78	1178.05032071935	0.544542928696919	0.0649035700023606	8.39003045097695	4.86016269309534e-17	3.63925630622639e-15
FXYD2	27.4580227099205	1.58422874863077	0.189024266168333	8.38108662313203	5.2441286640215e-17	3.90083167661765e-15
CEP120	726.640461888604	0.493122188447463	0.0588377038521088	8.38105765797639	5.24541952370413e-17	3.90083167661765e-15
PLAC8	784.741113042792	1.78157958827739	0.212686016578388	8.37657132771943	5.44918753856641e-17	4.03853608873616e-15
ZNF667-AS1	140.704649048806	1.26371958543862	0.15094375104185	8.37212257358205	5.65895359604126e-17	4.16874564865137e-15
TIMM21	843.234705849653	0.515316354850874	0.0615521194861505	8.37203266358394	5.6632740794481e-17	4.16874564865137e-15
ENPP6	67.0065097249111	2.1437522099616	0.256548555398208	8.35612660782335	6.4811150271542e-17	4.75464232481938e-15
CDC42EP4	6939.97706868993	0.745386569323885	0.089386288082401	8.33893637731939	7.49617293433358e-17	5.48078771949676e-15
SH2D4A	1120.15383923691	0.770997360179447	0.0926283081558121	8.32356085876614	8.53594183453191e-17	6.20563015325372e-15
CASP2	2496.45325980695	0.475516266577502	0.0571297816541607	8.32343924323173	8.5447083390415e-17	6.20563015325372e-15
TCF24	20.2390294493404	1.25855952601651	0.151276793090335	8.3195809502979	8.82748495834036e-17	6.38962786234536e-15
CALB2	558.692150011881	-1.62179867569041	0.194955636067916	-8.3188088757046	8.88516901448178e-17	6.410014789019e-15
COL19A1	53.1211451458146	2.48098628472409	0.298836077623195	8.30216453266524	1.02231493397663e-16	7.32990436781454e-15
MAMDC4	226.378934253942	1.17449407377638	0.141469332225554	8.30211082005966	1.02277735364854e-16	7.32990436781454e-15
NUP62	5222.00077787507	0.331541455976499	0.0399672666110277	8.29532475170619	1.08288960383803e-16	7.73518018004699e-15
CDH7	3.31775437607663	2.72853810398332	0.329403856109257	8.28326096789321	1.19847395038266e-16	8.53274158444572e-15
KIAA1211L	493.068808498677	1.05783544675302	0.127881186046232	8.27201779603915	1.3171063773361e-16	9.34672058295863e-15
NRIP3	427.609298052004	1.03376815246557	0.125039286667179	8.26754678485318	1.36743587286818e-16	9.67227035157414e-15
GOLGA2P5	188.777254135183	1.0502372269978	0.127052618395335	8.26615964521013	1.38343266660844e-16	9.75364946603968e-15
TFF3	295.457081776841	-2.04816147215364	0.247800598614931	-8.26536127677551	1.39272313372678e-16	9.7873730902515e-15
ORC1	848.017589224814	0.625734130575152	0.0757390951213088	8.26170592047521	1.43605149429211e-16	1.00593090963074e-14
EPHA6	24.9960300842708	2.33226310073447	0.282780550288051	8.24760790075109	1.6159656930726e-16	1.12831816800873e-14
FOXE3	14.5245462113699	2.04284963712957	0.247703027573332	8.2471726613224	1.6218600088081e-16	1.12880416959192e-14
STAR	193.631891433473	1.49240338905512	0.181032547931217	8.2438401608431	1.66769904570044e-16	1.15699951365448e-14
JAKMIP2	135.315607317954	-1.68500371772587	0.204765305103548	-8.22895127118227	1.88859581626325e-16	1.30607828503683e-14
ZYG11A	123.232922458224	1.6796763222925	0.204364746353764	8.21901209607312	2.05186349531947e-16	1.41448304129721e-14
CEP152	407.325937626344	0.576314357311048	0.0701275644572167	8.21808602325901	2.06776630456297e-16	1.42093497796155e-14
CBX7	929.394347190116	0.845925322000159	0.102944150592628	8.21732286031153	2.08096284747375e-16	1.42549237327737e-14
LINC01726	4.60056837167929	2.88829023807348	0.351756977802619	8.21103892839956	2.19282770399893e-16	1.4973979117087e-14
TLR10	82.334440879741	1.42425419056298	0.173513691718485	8.20831011349666	2.24323219509044e-16	1.52701527010624e-14
FATE1	10.1974159653471	1.47812252786896	0.180269348243913	8.19952222753358	2.41344294761709e-16	1.63774730023453e-14
EPHX2	819.598229615285	0.985844626585911	0.120253792626541	8.19803355098779	2.44351163404481e-16	1.65298614122377e-14
SSX2IP	1318.89353886016	0.543785547982383	0.0663762961320872	8.19246598063054	2.55927578990307e-16	1.72592154589271e-14
RIPPLY3	71.3886970992975	1.79615479331387	0.219686415839049	8.17599388862441	2.93436868175372e-16	1.97274971901802e-14
RNF149	4641.45885139598	-0.477699517177025	0.0584881761642515	-8.16745449260564	3.14964494325166e-16	2.11094259082438e-14
SLC10A4	33.1731198688171	2.00877488029768	0.246025824441388	8.16489441650564	3.21716484846902e-16	2.14956106721553e-14
TACR2	51.0497287896183	0.99369209873278	0.121834701020864	8.15606793800568	3.46107810380583e-16	2.30543898847066e-14
LCE6A	31.0418615765718	-3.29308447292805	0.404436432253505	-8.14240313262358	3.87508501186031e-16	2.57331715695862e-14
MTMR7	51.9760400902634	0.752949724768946	0.0924936043330138	8.14055988193548	3.93454178232494e-16	2.60483459765811e-14
PSMC3IP	321.485187220935	0.589231972768251	0.072437783323972	8.1343181103839	4.14263441686323e-16	2.73426463106945e-14
DTL	1478.89377613277	0.638418350568106	0.0784922196689611	8.13352397550507	4.16987571461331e-16	2.7439045800857e-14
CYP1A1	30.0103635289174	-2.5342691203153	0.312471318659272	-8.110405560386	5.04510865801987e-16	3.30980466794264e-14
CLDN3	266.00042891614	2.49302816676227	0.307422713980161	8.10944687360723	5.08507070280654e-16	3.32597320215193e-14
FAM222A	263.388435325934	1.02299729657444	0.126300297705612	8.09972197341053	5.50849311961042e-16	3.59209994271292e-14
DNAJC9	1363.71586703821	0.462562410657292	0.0571180008204393	8.09836485894247	5.57027954551262e-16	3.62151557876667e-14
NR3C2	116.826791924776	1.48195325605283	0.183068789516125	8.09506229854819	5.72350526572954e-16	3.71002736851692e-14
GLS2	45.6101988695054	1.5916361259781	0.196866963637784	8.08483097705796	6.22504692008136e-16	4.02312184135616e-14
EYA2	1029.31812246561	1.61549661970295	0.199829419811833	8.08437827234929	6.24821184997976e-16	4.02611039532078e-14
ITGA2B	67.8233067353128	1.05335428939695	0.130380811966982	8.07905913075391	6.52683754987713e-16	4.1884326117714e-14
SMC2	2915.47622366083	0.592302839766327	0.073315353518913	8.07883766956851	6.53869977154273e-16	4.1884326117714e-14
LINC01337	1.65908634430573	1.53891314818421	0.190563261592931	8.07560248140346	6.71442879491667e-16	4.2883476847534e-14
FBXO43	50.3090396097508	1.09489958346876	0.135596532460696	8.07468718852478	6.76498466913338e-16	4.3079660437018e-14
SOX14	48.0502066542899	4.89181195722415	0.606296341862914	8.06835143057849	7.12537038692104e-16	4.52419350736814e-14
NTN3	6.51266849150835	1.66417192880095	0.206439292812547	8.06131384257388	7.54787698411764e-16	4.77848830058643e-14
FCRL4	11.8824371499679	1.98951606609751	0.247083339424522	8.05200411622761	8.14491671527198e-16	5.14147867651544e-14
TRIM73	12.3329581914057	1.12198004810409	0.139387957258657	8.04933274129325	8.32466389945173e-16	5.23971236453896e-14
KRT1	47468.6454387733	-2.46749024973021	0.306710455484108	-8.04501511314818	8.62347803541805e-16	5.41210478436713e-14
ZNF879	90.7187081477016	1.00359162265114	0.124822108832469	8.04017519042329	8.97101208983169e-16	5.61399214785865e-14
MGAT3-AS1	3.04142694528914	2.45846282926745	0.30596472192781	8.03511860379611	9.34884261578721e-16	5.83362406327067e-14
ALG6	786.401215313746	0.382913465142395	0.047662164268589	8.03390846845676	9.44156429747157e-16	5.87460082291104e-14
ATAD2	3672.25554112899	0.606652832157455	0.0755333926936906	8.03158458163802	9.6221701774462e-16	5.96986929723555e-14
SLC30A8	13.3941692384235	-2.39702974008975	0.298966375257456	-8.01772352501361	1.07722935182641e-15	6.66439754270953e-14
SIM1	30.7081742387844	2.59128871595482	0.323688713873714	8.00549603643517	1.18986064302023e-15	7.3402908702228e-14
AR	175.783454311319	1.4567624515993	0.182504095291399	7.98208089124428	1.43886678621123e-15	8.85127259563084e-14
GVQW3	41.0640175512189	1.06158907280288	0.133039535952093	7.97950071913321	1.46926389811582e-15	9.01273038067375e-14
UBTD1	1121.29696644624	-0.626235041512643	0.0785333213120634	-7.97413163037137	1.53455921573225e-15	9.38674742806361e-14
TP73	1574.00733391057	0.813114405152695	0.102003615573826	7.97142729283156	1.56852164581237e-15	9.56754144348752e-14
CHPF	9605.43512311299	-0.742676413921796	0.0932026946285163	-7.96840066568811	1.60740994184352e-15	9.7528690526462e-14
HIRIP3	1058.34514540671	0.518700005187005	0.0650949187592713	7.96836396870266	1.60788723041554e-15	9.7528690526462e-14
TLX2	36.7316282942521	1.66400610114103	0.209227194755286	7.95310620632879	1.8189228212314e-15	1.10022030816267e-13
PCDHGB4	47.3021392901042	-1.72926738266022	0.21752575054453	-7.94971344004727	1.86943433971611e-15	1.12763240797043e-13
DRD1	16.4595827627623	2.1307718871293	0.268846721359763	7.92560116170419	2.27045226589041e-15	1.36573049733546e-13
THAP10	137.932802265363	0.602831827567918	0.0760665664318224	7.92505637950977	2.28042842879656e-15	1.36794208097562e-13
C18orf54	376.15249197925	0.630665848779049	0.0796084692786428	7.92209490389289	2.33541944378463e-15	1.39706978572405e-13
TYK2	3749.79430821195	0.451528803958958	0.0570088265326954	7.92033148937032	2.36878205300417e-15	1.41313467804905e-13
CBARP	132.529131128477	-0.776086194483406	0.0980418860448276	-7.91586357415194	2.45542745951247e-15	1.46081115844694e-13
MYOZ3	105.879782159646	-1.82708486512371	0.230861112039551	-7.91421668631089	2.48814623959267e-15	1.47623212002063e-13
LINC02561	22.2183181159993	-1.81943058162605	0.230019852513763	-7.90988500228338	2.57626763064863e-15	1.52435017982384e-13
LCE2A	59.9843668323945	-3.02364338034451	0.382415078446845	-7.90670543804091	2.64289986618315e-15	1.55952637484149e-13
TPCN2	1513.34157350761	-0.982007731735505	0.124218059708096	-7.90551497940922	2.66828180867308e-15	1.57023684215003e-13
GCHFR	156.329187599032	1.01843872752375	0.12885243505143	7.90391525870079	2.70276803813707e-15	1.58516911551168e-13
ZNF230	171.23742636459	0.483421842275733	0.0611642816273728	7.90366255293983	2.70825577644409e-15	1.58516911551168e-13
LINC01315	80.2582422503219	1.43124643740178	0.181403053974441	7.88986958071522	3.02502497352327e-15	1.76581766935639e-13
GKAP1	90.059565814037	1.01571942876151	0.128780840721517	7.88719364674717	3.09057648486994e-15	1.79924580077616e-13
MYL4	79.6396698549877	-1.84403598737511	0.23407916962519	-7.87783035255891	3.33114569192615e-15	1.93411306684964e-13
FGF19	49.6247806963735	-2.84746985548259	0.361695127450144	-7.87256902119889	3.47431880386824e-15	2.0118622086933e-13
SOX8	63.4644895638872	1.48085624086657	0.188224648575065	7.86749372134436	3.61816421073966e-15	2.08958605947372e-13
CYP4F12	237.415993946466	1.71141848835499	0.217753017223785	7.85944787436014	3.85830339433609e-15	2.22236228668457e-13
PLK4	801.220066823202	0.540096850798966	0.0687406356931994	7.85702438379398	3.93366298985705e-15	2.25977491599857e-13
IQCB1	1138.99014265014	0.653751046584875	0.08327683384568	7.85033503790908	4.14927310844965e-15	2.37734737598903e-13
RALGPS1	334.276486461148	0.890253094486321	0.113454105746856	7.84681249414364	4.26744552107146e-15	2.43862051289649e-13
GP1BA	45.8494985379093	1.11365546189255	0.141942426161089	7.84582518428051	4.30115760998336e-15	2.45143405513881e-13
ZNF214	36.6665147456754	1.29859102757051	0.165533794600207	7.84486956700792	4.33403719126456e-15	2.46370726723324e-13
HLCS	1132.06050655788	0.484265554067707	0.0617531589928061	7.84195597384939	4.43581901979908e-15	2.51244846172522e-13
